Series_reference,Period,Data_value,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
CEPQ.S2469,2005.03,1077,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2005.06,1125,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2005.09,1124,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2005.12,1121,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2006.03,1134,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2006.06,1157,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2006.09,1154,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2006.12,1173,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2007.03,1172,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2007.06,1150,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2007.09,1191,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2007.12,1213,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2008.03,1222,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2008.06,1235,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2008.09,1253,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2008.12,1259,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2009.03,1259,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2009.06,1293,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2009.09,1289,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2009.12,1292,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2010.03,1281,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2010.06,1268,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2010.09,1278,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2010.12,1294,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2011.03,1302,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2011.06,1292,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2011.09,1329,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2011.12,1307,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2012.03,1305,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2012.06,1328,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2012.09,1331,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2012.12,1331,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2013.03,1333,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2013.06,1326,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2013.09,1321,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2013.12,1318,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2014.03,1319,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2014.06,1327,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2014.09,1332,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2014.12,1358,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2015.03,1395,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2015.06,1362,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2015.09,1402,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2015.12,1453,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2016.03,1455,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2016.06,1520,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2016.09,1571,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2016.12,1558,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2017.03,1607,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2017.06,1609,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2017.09,1596,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2017.12,1603,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2018.03,1620,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2018.06,1628,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2018.09,1627,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2018.12,1649,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2019.03,1646,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2019.06,1691,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2019.09,1650,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2019.12,1674,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2020.03,1676,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2020.06,1669,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2020.09,1677,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2020.12,1692,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2021.03,1693,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2021.06,1705,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2469,2021.09,1655,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Other electrical equipment and parts thereof,,,,
CEPQ.S2472,1996.12,1207,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1997.03,1195,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1997.06,1201,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1997.09,1158,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1997.12,1127,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1998.03,1052,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1998.06,1043,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1998.09,1039,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1998.12,1038,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1999.03,1003,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1999.06,1000,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1999.09,1000,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
CEPQ.S2472,1999.12,1000,FINAL,Index,Capital Goods Price Index - CEP,"Price Index by Item - Plant, Machinery and Equipment (Base: Sept 1999 = 1000)",Television and radio transmitters and apparatus for line telephony telegraphy; parts and accessories,,,,
